Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2020:Q1,BabyBoom,57220609,61854896,13295363,2316387,12774771,11072026,5165386,6002304,11228660,4634287,3104615,984419,545253
2020:Q1,GenX,25648541,31615176,9323417,1704159,5098697,3599600,3390694,3891677,4606931,5966635,4325906,1436774,203955
2020:Q1,Millennial,4528498,8631183,3691178,938540,425223,608951,625590,747146,1594555,4102685,2484277,1550564,67844
2020:Q2,Silent,17820872,18570919,4220456,737870,5314392,1811033,462835,1648356,4375977,750046,492759,165088,92199
2020:Q2,BabyBoom,60722234,65272531,13583134,2315729,15140698,11034771,5620465,6080280,11497454,4550297,3047280,967574,535443
2020:Q2,GenX,27825202,33782195,9531512,1697324,6096355,3774326,3914622,3848519,4919536,5956993,4332978,1422554,201461
2020:Q2,Millennial,5565971,9777815,3926757,944681,835918,664122,780942,793338,1832056,4211844,2604078,1542176,65590
2020:Q3,Silent,18273142,19001423,4226859,751862,5830249,1742980,447993,1730683,4270797,728281,484073,156287,87921
2020:Q3,BabyBoom,62600128,67158707,13883166,2373389,16385962,10962186,5810248,6291865,11451891,4558579,3006329,966395,585855
2020:Q3,GenX,29059746,35074288,9781652,1737337,6571870,3946486,4183641,3861785,4991517,6014542,4377483,1441627,195432
2020:Q3,Millennial,6264150,10671766,4136519,1003326,1103482,723598,877134,889212,1938495,4407616,2756546,1578397,72673
2020:Q4,Silent,19329647,20037857,4254016,763127,6805929,1687561,448185,1795426,4283613,708209,472927,149045,86237
2020:Q4,BabyBoom,66389651,70918192,14264733,2425327,18829455,11003913,6131916,6466941,11795908,4528541,2901992,969778,656771
2020:Q4,GenX,31226852,37289159,10084061,1773104,7613603,4128561,4605715,3859809,5224307,6062308,4406173,1461158,194977
2020:Q4,Millennial,7190291,11853491,4381414,1056628,1528989,772101,1014293,973677,2126389,4663200,2971105,1604873,87222
2021:Q1,Silent,19826141,20510306,4324351,765136,7293185,1626400,435383,1859102,4206748,684165,462050,138894,83221
2021:Q1,BabyBoom,68471452,72942858,14762581,2464035,20134411,10950699,6168226,6643561,11819346,4471406,2809141,953656,708609
2021:Q1,GenX,32683671,38765220,10457785,1804729,8125125,4302846,4772688,3858523,5443524,6081549,4428104,1459983,193462
2021:Q1,Millennial,8106455,12981120,4726591,1117480,1810779,830657,1090419,1060321,2344873,4874665,3163507,1614686,96472
2021:Q2,Silent,20574133,21255890,4496076,791951,7841365,1570203,427560,1997414,4131321,681757,466450,137460,77847
2021:Q2,BabyBoom,71383028,75946462,15648824,2569199,21635930,10923240,6358939,7011383,11798947,4563434,2834330,997301,731803
2021:Q2,GenX,34361267,40692803,11103046,1890219,8732910,4479500,5060114,3937227,5489787,6331536,4601295,1538471,191770
2021:Q2,Millennial,9071169,14304658,5221878,1238058,2122435,886865,1195887,1222547,2416987,5233488,3420095,1711952,101441
2021:Q3,Silent,20788137,21457501,4611775,810432,7863994,1511494,403320,2142482,4114003,669364,464404,131468,73492
2021:Q3,BabyBoom,72616715,77254762,16326557,2647606,21808390,10831515,6290923,7403370,11946402,4638047,2875659,1005875,756513
2021:Q3,GenX,35149834,41597735,11589970,1951423,8718775,4650205,5084998,4025655,5576708,6447901,4685675,1566870,195356
2021:Q3,Millennial,9938226,15328056,5653266,1324156,2256333,949863,1233224,1398105,2513109,5389830,3524450,1755974,109406
2021:Q4,Silent,21079335,21739740,4630785,831982,8118915,1462486,398588,2230933,4066052,660405,462972,127375,70058
2021:Q4,BabyBoom,74126212,78832356,16590490,2732108,22583416,10821507,6405417,7654670,12044748,4706144,2908556,1024024,773564
2021:Q4,GenX,36187471,42773594,11825466,2016449,8991040,4828473,5326782,4055136,5730248,6586123,4775165,1600977,209981
2021:Q4,Millennial,10695044,16259703,5856949,1410570,2472424,1004356,1329097,1520693,2665614,5564658,3646254,1796154,122250
2022:Q1,Silent,21027432,21678975,4930243,853075,7765568,1378062,368394,2306592,4077040,651543,464424,121827,65292
2022:Q1,BabyBoom,74326375,79163246,18052483,2820672,21732949,10334864,6043987,7872474,12305817,4836871,3027848,1026900,782123
2022:Q1,GenX,36677250,43376795,12801577,2088329,8501835,4958797,5109381,4070438,5846438,6699545,4871658,1612177,215710
2022:Q1,Millennial,11969603,17568645,6758031,1510192,2461117,1108218,1303262,1631062,2796763,5599042,3655256,1816078,127708
2022:Q2,Silent,19913559,20554291,5102757,865914,6461353,1312377,321432,2426903,4063555,640733,464098,118736,57899
2022:Q2,BabyBoom,71085384,75925382,18975035,2870025,18261920,9832637,5404738,8205384,12375643,4839999,3040513,1050181,749305
2022:Q2,GenX,35209882,42060800,13497109,2121023,6797833,5042063,4607170,4133388,5862214,6850918,4968326,1657483,225109
2022:Q2,Millennial,12074147,17881677,7248919,1549609,2076026,1186924,1197004,1789707,2833488,5807530,3811517,1867744,128269
2022:Q3,Silent,19596891,20223251,5097659,879364,6151154,1259591,298953,2427600,4108930,626359,459615,113772,52972
2022:Q3,BabyBoom,69270574,74040250,18298700,2924145,17414843,9453027,5114845,8216604,12618085,4769676,2957944,1060997,750735
2022:Q3,GenX,34201044,41154663,13100640,2160912,6327844,5137303,4459109,4062095,5906760,6953619,5026265,1697446,229908
2022:Q3,Millennial,11691284,17784413,7024594,1602232,2051325,1252452,1183723,1815469,2854618,6093129,4043535,1917191,132403
2022:Q4,Silent,19278258,19888986,4741012,863804,6301600,1214541,303173,2304859,4159997,610728,449952,112466,48310
2022:Q4,BabyBoom,70279787,74973365,18006618,2947783,18275132,9253964,5295553,8056381,13137934,4693579,2922848,1077771,692960
2022:Q4,GenX,34402564,41415223,12849090,2175646,6695626,5118559,4631431,3988582,5956289,7012659,5050454,1723276,238929
2022:Q4,Millennial,11691519,18009857,6998119,1648230,2200597,1299516,1251752,1764886,2846757,6318337,4208171,1980731,129435
2023:Q1,Silent,19529935,20122151,4659655,860445,6610218,1205671,307212,2220973,4257977,592216,438140,108567,45509
2023:Q1,BabyBoom,72229764,76752777,17930322,2969067,19388825,9337903,5526686,7909930,13690045,4523013,2781935,1060649,680429
2023:Q1,GenX,35317261,42291553,12868916,2201433,7235336,5155523,4849876,3946100,6034368,6974291,5031023,1714195,229073
2023:Q1,Millennial,11844362,18410962,7082628,1700806,2411519,1322110,1333315,1738025,2822558,6566600,4441046,2003310,122244
2023:Q2,Silent,19928396,20511969,4766013,855204,6892838,1199178,311794,2238248,4248694,583573,430928,107696,44949
2023:Q2,BabyBoom,74577719,79050059,18729277,2980461,20386722,9422067,5721731,8016619,13793182,4472339,2723946,1062760,685633
2023:Q2,GenX,36669539,43663069,13361898,2227464,7748812,5189463,5057259,4014915,6063258,6993530,5041864,1725877,225789
2023:Q2,Millennial,12939037,19699802,7903053,1761480,2617965,1338820,1413572,1828229,2836682,6760765,4591953,2045372,123440
2023:Q3,Silent,19458459,20036263,4733476,844833,6565195,1170721,289475,2212512,4220051,577804,425164,106891,45749
2023:Q3,BabyBoom,73707295,78153394,18837875,2966126,19608804,9205600,5761926,7991883,13781181,4446099,2680490,1061611,703998
2023:Q3,GenX,36449739,43467744,13501063,2231731,7441471,5186092,5001939,4031208,6074239,7018005,5065798,1727085,225122
2023:Q3,Millennial,13117689,20051142,8197367,1790091,2558741,1383879,1409700,1865461,2845903,6933453,4737078,2067409,128966
2023:Q4,Silent,19719444,20286116,4620207,825483,6995139,1177655,316098,2091054,4260480,566672,416461,105339,44872
2023:Q4,BabyBoom,76138966,80558434,18678771,2968417,21282794,9621509,5911367,7776990,14318586,4419467,2647580,1069437,702450
2023:Q4,GenX,37518453,44562400,13399648,2237626,8224292,5237357,5307263,3940463,6215751,7043947,5076823,1740627,226497
2023:Q4,Millennial,13358825,20460203,8207441,1828913,2848804,1356717,1527751,1785329,2905248,7101378,4862360,2108304,130714
2024:Q1,Silent,19964602,20514646,4649340,812315,7373239,1155214,322775,2007044,4194719,550043,403336,100421,46286
2024:Q1,BabyBoom,79134938,83499519,19467975,2997919,22970634,9698082,6208880,7694847,14461182,4364581,2576681,1051642,736258
2024:Q1,GenX,39155207,46161722,13808519,2261398,9007145,5260522,5596585,3906708,6320846,7006515,5055004,1722651,228860
2024:Q1,Millennial,14506578,21764662,8966890,1881534,3147382,1374679,1632601,1758757,3002820,7258085,5001341,2116657,140087
2024:Q2,Silent,19841669,20380395,4662187,798025,7345766,1133478,318782,1976676,4145481,538726,394212,98479,46035
2024:Q2,BabyBoom,80404344,84755804,20107122,3002838,23334311,9707325,6281767,7724296,14598144,4351460,2550427,1050725,750308
2024:Q2,GenX,39895320,46911504,14179551,2274829,9210536,5284829,5684224,3935524,6342010,7016184,5066352,1722787,227045
2024:Q2,Millennial,15435319,22851536,9740585,1927057,3269196,1403178,1685174,1806154,3020192,7416217,5127110,2144841,144266
2024:Q3,Silent,20206124,20734301,4561560,787387,7804367,1120201,325122,1956591,4179072,528177,387253,95832,45092
2024:Q3,BabyBoom,82721885,87051223,19920714,3003506,25095218,9754997,6499022,7746324,15031443,4329338,2538790,1039947,750601
2024:Q3,GenX,41268913,48304908,14160989,2290777,10116746,5318170,5944334,3969168,6504723,7035996,5083336,1726915,225745
2024:Q3,Millennial,16069826,23651903,9824327,1977841,3638776,1426844,1793568,1860847,3129701,7582077,5233593,2201587,146897
2024:Q4,Silent,19940923,20450766,4456858,784926,7724606,1105993,320163,1927583,4130637,509843,379072,91887,38884
2024:Q4,BabyBoom,82480862,86699394,19675906,3024974,25151598,9762054,6449102,7729936,14905824,4218532,2462815,1012543,743174
2024:Q4,GenX,41666209,48628460,14134161,2325283,10218798,5351858,5950832,3990835,6656694,6962251,5092656,1697971,171624
2024:Q4,Millennial,16257481,23967118,9794283,2038621,3719534,1449798,1817964,1891684,3255233,7709637,5408878,2186473,114286
