Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2006:Q2,GenX,9358723,5504002,4575898,928103,3854721,615480,59329,102166,80905,21262,57728,57401,327,815188,157806,91474,444212,420428,945088,145821,4106900,4103186,3221684,859837,2328,19336,3715,5251822,32327944
2006:Q2,Millennial,476983,307117,207222,99895,169866,36789,3372,6511,2282,4229,920,516,404,13108,9048,298,5084,2352,81688,10698,202727,202561,100357,102025,132,47,166,274256,6654201
2006:Q3,Silent,28812804,9149009,7837711,1311297,19663795,2488478,699643,1324158,1078345,245814,530249,467992,62257,5630276,427984,227793,854577,4012994,3193965,273677,1862727,1854106,1264886,349248,7196,232776,8621,26950077,31412118
2006:Q3,BabyBoom,36563505,13125759,11238035,1887724,23437746,2158496,560018,952804,744136,208668,358895,312564,46331,5479405,510489,976927,2560174,5540513,4017841,322184,6324114,6312980,5047884,1054334,10206,200556,11134,30239391,44216140
2006:Q3,GenX,9743507,5694400,4740258,954143,4049107,630157,68813,105751,86542,19208,65143,63702,1442,860873,167379,100092,468007,454750,980835,147306,4264828,4261031,3347910,889399,3595,20127,3797,5478680,32503840
2006:Q3,Millennial,507927,318833,213719,105114,189094,40294,3426,8805,2287,6518,262,0,262,15247,9316,366,5659,2601,91916,11202,223762,223581,104778,118459,243,100,181,284165,7037235
2006:Q4,Silent,28947708,9091210,7792152,1299058,19856498,2478105,731052,1205124,974513,230611,519725,462587,57138,5951520,430240,221711,872738,3951871,3215657,278755,1884434,1875903,1273777,348492,12672,240961,8532,27063274,31127240
2006:Q4,BabyBoom,37474721,13158280,11257009,1901271,24316441,2233443,607316,880174,673014,207160,360555,314387,46168,5901432,527530,1006009,2676399,5708479,4087022,328080,6409680,6398436,5085524,1068206,19386,225319,11244,31065041,44232363
2006:Q4,GenX,10212499,5824298,4839804,984494,4388201,646280,84151,107719,88490,19229,71411,69253,2158,1023623,179388,110025,522784,489809,1000739,152271,4385354,4381429,3445237,908285,7825,20082,3925,5827145,32667690
2006:Q4,Millennial,552247,335638,222202,113436,216609,44197,3510,12251,4859,7392,186,0,186,24896,9296,474,7904,2589,99036,12270,247117,246922,113648,131734,652,888,196,305130,7423572
2007:Q1,Silent,29027159,8957838,7680380,1277458,20069321,2495999,746378,1246579,1001204,245375,509714,457102,52611,6179097,427775,217412,878749,3888624,3199517,279478,1892070,1883537,1290004,338878,8676,245979,8533,27135089,30834961
2007:Q1,BabyBoom,38165184,13014544,11097589,1916955,25150640,2366178,633225,955506,730762,224745,381805,335716,46089,6213580,535692,1019205,2738080,5862833,4115082,329453,6401521,6390037,5101372,1054488,15241,218936,11484,31763663,44234822
2007:Q1,GenX,10513536,5885362,4861661,1023701,4628174,698682,91180,116682,95215,21467,75251,72495,2756,1133094,186402,115391,527810,524586,1004420,154676,4523088,4518877,3587065,904630,5919,21264,4211,5990448,32820210
2007:Q1,Millennial,588688,352188,225670,126518,236500,53455,3458,11427,4396,7031,126,0,126,31898,9812,466,7566,2890,102449,12954,286343,286138,142792,142176,522,648,205,302345,7812577
2007:Q2,Silent,28944851,8867031,7603093,1263938,20077820,2461107,764774,1173400,987716,185685,500193,452354,47838,6308277,428779,210421,896303,3819542,3228080,286944,1911967,1903557,1302685,337856,7694,255323,8410,27032884,30536079
2007:Q2,BabyBoom,38780396,12933786,11001900,1931886,25846610,2400448,664752,939550,748605,190945,439448,393761,45687,6405622,550420,1056788,2855934,6002943,4192590,338114,6492559,6481015,5141825,1066106,15550,257534,11543,32287837,44220428
2007:Q2,GenX,10843003,5983141,4924763,1058378,4859862,688909,100746,118094,100290,17804,74218,70831,3387,1183302,197250,128090,585926,593823,1028188,161316,4658931,4654643,3709681,918109,6155,20698,4288,6184073,32962115
2007:Q2,Millennial,626547,363430,226011,137419,263117,54218,3392,14479,4866,9613,2240,2195,45,35363,9874,663,10244,7302,110940,14402,317727,317505,159957,154896,598,2055,222,308819,8203612
2007:Q3,Silent,29036969,8743301,7490554,1252747,20293669,2439090,829883,1385068,1042933,342135,491130,447097,44033,6349749,426014,205476,903366,3751015,3222537,290340,1925265,1916871,1312362,338094,10053,256362,8394,27111705,30231391
2007:Q3,BabyBoom,39448368,12858516,10916200,1942316,26589853,2461495,767314,1147807,844971,302836,464496,418890,45606,6485939,557939,1076041,2924981,6129590,4231796,342457,6538442,6526688,5206391,1086048,23146,211103,11754,32909927,44186093
2007:Q3,GenX,11071318,6037592,4950598,1086994,5033725,695914,140254,140563,108970,31592,77214,73373,3841,1176454,204120,135513,599203,661877,1037066,165548,4807384,4802836,3814701,954474,10181,23480,4549,6263933,33094122
2007:Q3,Millennial,631570,363360,217475,145885,268210,57458,3700,3981,3172,809,3080,3080,0,34878,10399,718,10396,12319,115801,15480,342456,342223,163876,176936,1136,276,232,289115,8596039
2007:Q4,Silent,28430210,8582635,7342456,1240179,19847575,2473090,875592,1376804,1019280,357525,483087,440188,42899,5981964,419474,205946,867242,3740603,3126852,296921,1911931,1903716,1313285,333845,11844,244741,8215,26518279,29921749
2007:Q4,BabyBoom,39480768,12774877,10804928,1969949,26705891,2558271,855195,1143857,829002,314855,589884,546580,43304,6244187,569558,1073017,2902397,6222339,4197395,349791,6612828,6600940,5240355,1102882,26502,231201,11888,32867940,44130018
2007:Q4,GenX,10941363,5956412,4852479,1103933,4984951,741722,172167,146581,110658,35923,63468,59110,4358,1060705,205596,135879,587127,686158,1016577,168971,4891140,4886567,3866517,983010,10964,26076,4573,6050222,33216960
2007:Q4,Millennial,692049,404877,244149,160728,287172,68223,4373,5575,5575,0,9069,9040,29,28284,11654,877,10434,17548,113950,17186,374160,373907,181982,189740,1270,914,253,317889,8989454
2008:Q1,Silent,27538052,8307608,7068682,1238926,19230445,2509348,937869,1407406,1041591,365815,482565,440415,42151,5520174,408861,210581,814545,3728090,2909880,301125,1890261,1881895,1311285,320993,14204,235412,8366,25647791,29608217
2008:Q1,BabyBoom,38984419,12536332,10538741,1997591,26448088,2660144,964142,1189684,867037,322646,688938,647591,41346,5870313,573186,1034849,2793250,6299564,4019428,354590,6654074,6641582,5243754,1091359,30897,275572,12492,32330345,44055579
2008:Q1,GenX,10550074,5819544,4704537,1115006,4730530,791559,211908,154554,114740,39814,54761,50005,4756,873325,202571,125522,496276,709854,939202,170997,4945899,4940744,3910743,990155,12195,27652,5155,5604175,33331411
2008:Q1,Millennial,696773,418071,246216,171855,278702,80323,5224,6524,6524,0,13913,13834,79,15428,13579,705,5293,23590,95424,18701,411460,411209,207572,199501,1473,2663,252,285313,9384393
2008:Q2,Silent,26833533,8039416,6800097,1239320,18794116,2472212,905731,1437831,1089404,348427,471501,423955,47546,5248654,403245,212843,785872,3717684,2834976,303565,1856301,1848014,1304799,313998,10804,218413,8287,24977231,29291913
2008:Q2,BabyBoom,38759807,12359809,10342745,2017063,26399998,2615812,937686,1253028,937576,315452,698432,655455,42977,5740447,586093,1018996,2796553,6396836,3998639,357477,6473814,6461056,5099220,1098289,23963,239585,12758,32285992,43967441
2008:Q2,GenX,10376475,5726264,4611674,1114590,4650210,746681,197869,161655,120203,41453,53910,49622,4288,819049,204969,121856,511302,734495,926474,171951,5014604,5009258,3965707,1002932,7865,32754,5346,5361871,33438273
2008:Q2,Millennial,704651,422796,245027,177769,281855,76723,5241,6568,6568,0,14252,13781,471,12441,14854,747,6941,29334,94685,20068,495977,495711,288617,205234,915,945,266,208673,9781621
2008:Q3,Silent,25889962,7805297,6578008,1227288,18084666,2497542,897538,1536850,1145170,391680,459533,405526,54007,4636592,394533,216809,729382,3704814,2701788,309285,1833871,1825803,1288536,303983,20057,213226,8068,24056091,28973956
2008:Q3,BabyBoom,38009798,12166296,10129274,2037022,25843502,2697256,944849,1365396,1021779,343616,697000,652027,44973,5151619,592888,991509,2657183,6475455,3906132,364216,6624205,6611389,5149724,1095475,41474,324716,12817,31385593,43870273
2008:Q3,GenX,9853180,5599980,4476819,1123161,4253200,784138,197351,174792,125963,48828,53701,50107,3594,506970,203869,114376,398800,758368,885645,175189,4998376,4993076,3921801,1023519,15306,32450,5300,4854804,33538343
2008:Q3,Millennial,721302,447571,257310,190261,273731,87470,5478,6122,6122,0,14077,13086,991,0,16694,663,0,36060,85200,21968,494039,493748,266103,220836,2025,4784,291,227263,10181908
2008:Q4,Silent,24700870,7570008,6370822,1199186,17130862,2545506,968998,1639712,1228418,411294,406756,350266,56490,3785760,383925,227971,650646,3688017,2518901,314669,1777177,1768881,1269802,294202,20785,184092,8296,22923694,28655466
2008:Q4,BabyBoom,36680662,11966029,9923566,2042464,24714633,2825381,1064920,1506951,1149009,357942,525533,480631,44902,4230240,595863,914965,2405903,6523990,3750130,370756,6450603,6437083,5144051,1090227,42743,160063,13520,30230059,43768739
2008:Q4,GenX,9072287,5445588,4322933,1122655,3626700,852505,241172,186780,132548,54232,70007,66490,3517,0,200523,90597,205785,780918,820078,178334,4970696,4964695,3875775,1030099,14548,44273,6001,4101591,33632418
2008:Q4,Millennial,752465,480246,278304,201943,272218,104558,6523,3910,3910,0,2751,1456,1295,0,18968,0,0,44275,67300,23935,492329,492045,260823,229261,1961,0,284,260136,10586021
2009:Q1,Silent,23822817,7334992,6159171,1175822,16487824,2520002,951840,1779240,1268037,511203,381906,321307,60599,3314444,377853,229806,610903,3667114,2340500,314216,1728823,1720821,1257718,276961,16789,169352,8002,22093994,28337559
2009:Q1,BabyBoom,35934084,11769758,9722523,2047235,24164326,2805942,1058915,1635350,1220287,415063,474916,429308,45608,3828557,607339,910636,2337056,6541657,3593327,370630,6445728,6432266,5194443,1055433,35350,147039,13462,29488356,43667507
2009:Q1,GenX,8843597,5309582,4191667,1117915,3534015,824009,235594,205207,137331,67876,74831,71675,3156,0,202175,89862,167615,802046,755159,177516,4929157,4923330,3852559,1011711,9927,49133,5827,3914439,33721294
2009:Q1,Millennial,769764,505036,293952,211084,264728,104004,6705,3708,3708,0,1749,0,1749,0,20581,123,0,54158,48584,25117,479181,478865,243555,234037,1273,0,316,290583,10994727
2009:Q2,Silent,23565302,7093206,5929896,1163309,16472096,2507182,904783,1601437,1094015,507423,372971,308475,64496,3774102,375076,221820,623062,3652472,2123894,315295,1697096,1689669,1245920,266197,20319,157233,7428,21868206,28021355
2009:Q2,BabyBoom,36489004,11631886,9575411,2056475,24857118,2812567,1009927,1410034,992897,417137,501513,455317,46196,4637840,625016,970683,2520199,6612720,3384207,372411,6399894,6386904,5130929,1043672,41931,170372,12990,30089110,43571244
2009:Q2,GenX,9152610,5248077,4136678,1111398,3904534,812188,213398,204230,132651,71579,71064,68249,2815,285820,207500,110972,325744,825528,670312,177777,4931367,4926205,3859063,1003703,11611,51828,5162,4221243,33805768
2009:Q2,Millennial,784450,520132,302800,217332,264318,106530,6556,14658,14658,0,2230,0,2230,0,21675,1173,0,62613,22299,26586,520414,520040,283170,235300,1570,0,374,264035,11408795
2009:Q3,Silent,23662137,6886114,5736178,1149937,16776022,2492192,844243,1661416,1211103,450313,366599,298412,68187,4181591,372907,212639,634952,3638229,2053410,317845,1663214,1656046,1229500,256252,24703,145592,7167,21998923,27707973
2009:Q3,BabyBoom,37564427,11553346,9491435,2061911,26011081,2815285,941107,1556466,1166028,390438,531807,485118,46690,5367715,643823,1034709,2709275,6688991,3345786,376116,6437337,6424364,5141355,1036711,49904,196393,12973,31127090,43484616
2009:Q3,GenX,9704999,5194164,4095333,1098831,4510835,797165,183745,211652,142179,69474,67183,64687,2496,721123,213469,134068,498960,849185,655157,179128,4908810,4903788,3818922,1016645,13887,54334,5022,4796189,33886638
2009:Q3,Millennial,828522,535048,314459,220589,293474,108378,6224,11692,11692,0,2736,0,2736,11092,22704,2395,9893,71389,18605,28367,525125,524716,273614,249103,1999,0,409,303397,11828992
2009:Q4,Silent,23277518,6748577,5616084,1132493,16528941,2527774,809274,1563248,1178142,385106,357652,285669,71984,4166995,369314,206485,624077,3620916,1960373,322832,1630255,1623822,1215264,246043,27340,135175,6433,21647263,27398530
2009:Q4,BabyBoom,37828883,11505581,9424608,2080973,26323302,2923930,908534,1490052,1133640,356412,545398,498168,47230,5534700,659916,1076427,2781934,6742839,3276558,383014,6404717,6392450,5077541,1028843,54715,231352,12266,31424166,43412289
2009:Q4,GenX,9888167,5135846,4026809,1109037,4752321,852019,168356,209471,143879,65592,64982,62838,2144,832367,217740,150000,575104,871705,628248,182329,4907751,4903727,3810447,1022325,14685,56271,4024,4980416,33964699
2009:Q4,Millennial,929097,587395,349765,237630,341702,125024,6153,15890,15890,0,3296,0,3296,23727,24055,3407,17077,81654,10752,30667,570833,570340,310341,257806,2192,0,493,358264,12256086
2010:Q1,Silent,23248423,6620024,5506897,1113126,16628400,2509581,734169,1685012,1240985,444027,348941,274210,74731,4266702,362989,201670,614649,3620735,1965890,318061,1601741,1594870,1193378,230857,46038,124597,6871,21646682,27094146
2010:Q1,BabyBoom,38594277,11528769,9439902,2088866,27065509,2922280,817823,1634426,1239474,394952,559447,512072,47376,5849246,670788,1108013,2861909,6934266,3329126,378184,6336085,6322820,4975908,999924,84952,262036,13265,32258192,43358931
2010:Q1,GenX,10120289,5085782,3983266,1102516,5034507,832546,131225,226970,150461,76509,62954,60972,1982,1014583,218756,162704,657089,900540,648831,178310,4862915,4857795,3765373,1003764,30293,58365,5120,5257374,34040749
2010:Q1,Millennial,1018677,630752,384458,246294,387924,126264,5575,15208,15208,0,3795,0,3795,44178,26023,4356,25222,86725,19296,31282,613108,612645,348100,258513,5419,613,463,405568,12690845
2010:Q2,Silent,22709261,6485494,5397070,1088424,16223767,2492321,692784,1730614,1332449,398165,341692,265465,76227,3851711,351422,203202,572911,3615696,2055165,316247,1567850,1560928,1177537,221327,48837,113227,6922,21141411,26795938
2010:Q2,BabyBoom,38601191,11544661,9451118,2093543,27056530,2923362,775302,1769303,1397269,372034,579251,532160,47091,5474787,671507,1100318,2762192,7131436,3491971,377102,6246399,6232692,4865308,993859,89881,283644,13708,32354792,43329208
2010:Q2,GenX,9864143,5060068,3966435,1093633,4804075,813666,112944,232292,157790,74503,60777,58721,2056,842570,213479,161663,580039,900087,710160,176399,4858965,4853451,3759261,1002309,30982,60899,5514,5005179,34115585
2010:Q2,Millennial,1060644,675332,420021,255311,385312,127529,5369,12041,12041,0,4195,0,4195,29043,29203,4749,19813,78377,42556,32438,682108,681636,413199,260958,5740,1739,472,378536,13134036
2010:Q3,Silent,22858040,6387833,5316525,1071308,16470207,2497067,683935,1655814,1364080,291734,336204,258316,77888,4160543,350572,192916,577421,3617624,2082565,315547,1526123,1520059,1159853,213105,45644,101456,6064,21331918,26505026
2010:Q3,BabyBoom,39827665,11519248,9416253,2102995,28308417,2972388,779497,1772388,1466866,305522,601776,554846,46930,6066729,693301,1162979,2917536,7385163,3579070,377590,6204750,6191946,4812053,994497,86036,299361,12803,33622915,43327787
2010:Q3,GenX,10316179,4989588,3905686,1083902,5326591,825593,112141,225310,162629,62681,58437,56341,2096,1155872,220634,185656,724668,902113,740893,175275,4839045,4834775,3724890,1020364,25711,63811,4270,5477134,34190003
2010:Q3,Millennial,1168306,714286,452125,262160,454021,135890,5559,15181,12599,2582,5560,924,4636,64655,30249,6359,34222,66971,55539,33836,725244,724667,441632,275761,4730,2544,578,443062,13586428
2010:Q4,Silent,23033792,6245452,5190155,1055296,16788340,2483298,718350,1723308,1266824,456484,354001,278981,75021,4451706,358651,177247,586499,3565069,2056134,314076,1491755,1485089,1115410,220886,43521,105271,6666,21542037,26222241
2010:Q4,BabyBoom,40544743,11354949,9256184,2098765,29189793,2941887,859360,1710784,1300814,409970,598361,550935,47426,6497674,684290,1222675,3039291,7640154,3615608,379709,6177009,6163699,4721851,1040144,89124,312580,13310,34367734,43357775
2010:Q4,GenX,10906222,5008734,3904735,1103999,5897488,832404,139009,247895,163887,84009,64823,61476,3347,1386575,233565,204805,844145,941104,824826,178337,4849860,4844531,3679184,1075850,26832,62665,5329,6056362,34264512
2010:Q4,Millennial,1247792,747508,470067,277441,500284,137186,6723,19870,19870,0,6217,1985,4232,87231,31584,7597,45019,65751,57609,35496,767527,766964,448234,309931,5299,3500,563,480265,14048591
2011:Q1,Silent,23024343,6114307,5063047,1051260,16910036,2513337,689509,1690487,1286042,404444,367682,293101,74581,4697514,368243,169746,589035,3497576,2014565,312342,1453377,1446539,1083714,213592,38605,110627,6838,21570966,25947269
2011:Q1,BabyBoom,40996079,11156225,9053701,2102524,29839854,3008426,846208,1697509,1320295,377214,579138,530359,48779,6877937,679164,1234053,3128457,7773481,3633813,381668,6078003,6064809,4617843,1019679,87423,339864,13194,34918076,43416038
2011:Q1,GenX,11423956,5025738,3901333,1124405,6398217,904926,131961,245313,170106,75207,71776,67674,4102,1592791,248514,206557,937871,974020,903331,181157,4872128,4866514,3713691,1067028,25019,60776,5614,6551827,34338466
2011:Q1,Millennial,1315548,761953,471880,290074,553595,154623,7049,19058,19058,0,5656,1553,4104,108317,32587,8034,53936,70388,56801,37144,847795,847199,508540,328010,5189,5460,596,467753,14520307
2011:Q2,Silent,22883391,6034105,4995494,1038611,16849286,2532799,669258,1774586,1284020,490566,389257,315492,73765,4656429,377119,161199,577502,3429521,1971092,310523,1414585,1407554,1050182,212826,32222,112324,7031,21468806,25679509
2011:Q2,BabyBoom,41141545,11047278,8940111,2107167,30094267,3053882,844573,1737808,1308320,429488,595795,545877,49918,6865988,673359,1253304,3137278,7897833,3650790,383657,6012677,5999554,4556511,1024051,81949,337044,13123,35128867,43497883
2011:Q2,GenX,11739436,5101118,3948856,1152262,6638318,963526,129193,259900,175142,84758,76278,71405,4873,1606500,262811,210908,956170,1006268,982895,183871,4877714,4871773,3719290,1070310,21356,60817,5941,6861721,34410932
2011:Q2,Millennial,1385959,805637,494602,311035,580323,169262,7483,19618,19618,0,7801,3865,3937,108056,33759,8623,55670,75820,55416,38814,891143,890515,534685,345891,4594,5346,628,494816,15001162
2011:Q3,Silent,22181284,5941770,4897507,1044264,16239513,2554432,648906,1941210,1382028,559182,401046,326910,74136,4006544,383436,160721,534290,3355640,1939756,313532,1379801,1372975,1017877,211043,31468,112587,6826,20801482,25418359
2011:Q3,BabyBoom,40310874,10987781,8876236,2111544,29323093,3106342,841689,1920838,1450788,470050,577999,526445,51553,5989647,662810,1221850,2953492,7970845,3685405,392176,5934633,5922222,4484122,1028066,87619,322416,12411,34376240,43598619
2011:Q3,GenX,11437239,5186314,4025095,1161219,6250924,1027392,126129,277768,186138,91630,82714,77275,5438,1182911,274172,196945,785805,1035781,1070852,190456,4909343,4903817,3731330,1087231,23697,61559,5525,6527896,34480976
2011:Q3,Millennial,1337480,806198,492597,313602,531282,185881,7905,12371,12371,0,7189,3284,3905,54082,35577,8269,37647,84210,56465,41686,958833,958122,572441,375836,5508,4337,711,378647,15490741
2011:Q4,Silent,22224379,5859483,4829362,1030122,16364896,2576181,646407,1924498,1360940,563558,401201,327736,73464,4197797,395336,149335,538466,3291985,1925186,318504,1347399,1340507,986489,211272,31023,111723,6892,20876981,25163219
2011:Q4,BabyBoom,40847533,10862243,8752773,2109470,29985290,3161049,864772,1882865,1408847,474018,525714,473040,52675,6299767,664632,1261209,3058539,8118951,3744221,403571,5892860,5880726,4450396,1037998,94668,297665,12134,34954673,43713551
2011:Q4,GenX,11995986,5207669,4030478,1177191,6788316,1093410,131837,281072,190489,90583,90948,84829,6119,1358071,292555,208195,895001,1068708,1169859,198661,4931212,4925599,3733231,1102583,26872,62913,5614,7064773,34547663
2011:Q4,Millennial,1432965,841224,513353,327871,591741,203770,8599,14505,14505,0,3759,0,3759,71599,36012,9259,48480,89183,61402,45172,999962,999198,585617,404372,6725,2483,764,433003,15988629
2012:Q1,Silent,22408837,5776328,4763143,1013185,16632509,2582396,615725,1889660,1298510,591150,410119,339982,70136,4638058,400147,132886,549473,3231163,1869157,313726,1308861,1301484,953936,205053,26797,115698,7378,21099975,24913488
2012:Q1,BabyBoom,41672214,10719845,8607779,2112065,30952369,3179365,843944,1798976,1307189,491787,517473,465096,52377,6981005,651690,1337369,3211165,8283303,3746145,401935,5772530,5759947,4328033,1022036,92731,317147,12582,35899684,43837988
2012:Q1,GenX,12731874,5229723,4027087,1202636,7502151,1135215,123082,283852,191439,92412,96677,89618,7059,1720874,302359,232387,1057815,1102201,1248791,198898,4934601,4928083,3747893,1093507,25048,61635,6518,7797273,34610060
2012:Q1,Millennial,1563705,889924,538896,351029,673781,215495,8836,19827,19827,0,3319,0,3319,114485,38289,11023,65920,93547,56728,46310,1092212,1091451,656451,424445,6589,3966,761,471494,16494412
2012:Q2,Silent,22148579,5727537,4719158,1008379,16421042,2574216,589910,1963525,1406852,556673,420689,354042,66647,4479608,399044,131439,530925,3163540,1858127,310019,1275205,1267342,922221,204666,23933,116523,7863,20873374,24668564
2012:Q2,BabyBoom,41735359,10779501,8667938,2111563,30955858,3160874,829043,1937456,1463919,473537,518773,466976,51797,6793413,625760,1312928,3178525,8386150,3811258,401678,5714664,5701604,4269632,1029491,93851,308630,13060,36020695,43967237
2012:Q2,GenX,12943884,5390939,4179597,1211341,7552945,1152588,116689,291242,204430,86812,101732,93837,7896,1645726,304807,220691,1033180,1132465,1353894,199929,4942410,4934981,3744125,1103902,24945,62010,7430,8001474,34667233
2012:Q2,Millennial,1585853,912986,555305,357681,672867,220326,9127,10902,10902,0,3701,830,2871,100926,42284,10810,62717,101448,62910,47717,1146151,1145393,682762,452410,6942,3280,758,439703,17007674
2012:Q3,Silent,22364568,5708658,4707104,1001553,16655911,2570168,595241,2033098,1386710,646388,427403,363729,63674,4694749,406052,120819,530628,3101454,1868835,307464,1244864,1236843,892678,204459,21189,118517,8021,21119704,24427847
2012:Q3,BabyBoom,42569246,10866136,8755219,2110917,31703110,3150440,861739,1953659,1425045,528614,507492,456178,51314,7158964,617741,1352641,3264285,8525348,3907867,402934,5734162,5721184,4278534,1036251,95099,311299,12978,36835084,44096603
2012:Q3,GenX,13617626,5531209,4309557,1221652,8086417,1176521,125327,304677,208531,96146,107160,98583,8577,1850761,317494,231764,1133635,1164295,1472936,201848,4945576,4937855,3730743,1120438,24919,61755,7721,8672050,34718248
2012:Q3,Millennial,1695187,954385,587901,366484,740802,226966,9961,13086,13086,0,3072,585,2488,125142,44156,11922,74060,107633,75354,49449,1165368,1164569,664471,489305,7331,3462,800,529818,17528001
2012:Q4,Silent,22210021,5686894,4691121,995773,16523127,2602719,618095,1940640,1391430,549210,437685,376884,60801,4693041,412030,113035,519806,3038307,1839217,308553,1209810,1202459,862136,204291,18727,117305,7352,21000211,24190735
2012:Q4,BabyBoom,42960129,10924218,8809784,2114434,32035912,3236123,922455,1897778,1424822,472956,510633,459914,50718,7201667,607520,1373790,3282293,8647200,3947188,409266,5551305,5539929,4108860,1049855,97145,284069,11376,37408824,44221396
2012:Q4,GenX,14065278,5647811,4410322,1237490,8417467,1267858,142488,297507,214276,83232,111797,102643,9154,1894350,328985,236209,1164487,1195074,1571923,206789,4988219,4981847,3755866,1137518,25308,63156,6372,9077059,34762171
2012:Q4,Millennial,1793573,1002392,622648,379743,791181,254709,11161,12892,12892,0,3629,1506,2123,127392,46375,12682,77399,114990,77690,52263,1308945,1307976,777723,521241,7869,1143,969,484628,18054978
2013:Q1,Silent,22503781,5712786,4730359,982427,16790995,2604975,584611,1827563,1348991,478572,440630,380814,59816,5166204,418797,101118,523521,3007167,1809325,307085,1181081,1173442,835426,201255,16242,120519,7639,21322700,23956627
2013:Q1,BabyBoom,44308984,11090329,8975490,2114839,33218655,3241082,891807,1783775,1354642,429132,485570,434398,51172,7974990,599153,1426606,3398451,9019890,3985406,411927,5741162,5729650,4298107,1033160,99006,299378,11512,38567822,44336922
2013:Q1,GenX,14970386,5804427,4548060,1256367,9165959,1305133,131422,289179,215923,73256,117280,107698,9583,2303949,341590,251846,1305449,1238081,1672492,209537,4923550,4916631,3701596,1127238,25608,62189,6919,10046836,34798068
2013:Q1,Millennial,1968028,1088120,688662,399458,879909,266226,11283,17108,17108,0,1952,0,1952,183631,48414,14172,94783,107884,80043,54413,1183745,1182749,619863,552120,8403,2363,996,784283,18588190
2013:Q2,Silent,22296979,5723030,4748593,974437,16573949,2608145,564258,1590589,1259705,330885,457769,399051,58718,5194089,423820,94091,512198,2969995,1852253,306742,1155580,1147468,808648,201684,14325,122810,8112,21141398,23724923
2013:Q2,BabyBoom,44879319,11288951,9178213,2110739,33590368,3246788,880783,1545254,1222120,323134,510279,458795,51484,8068377,586729,1444530,3414019,9348308,4129203,416098,5717553,5705540,4254143,1041640,103505,306251,12013,39161766,44438487
2013:Q2,GenX,15536153,6041214,4777228,1263987,9494939,1344574,126783,264713,211963,52751,120985,111003,9982,2376691,352036,255207,1339003,1286814,1814930,213202,4938790,4930941,3707894,1134078,27248,61721,7848,10597363,34825005
2013:Q2,Millennial,2104397,1143298,735641,407658,961098,278678,11638,35358,24686,10672,4312,2542,1770,191752,51044,14944,98988,112989,104430,56965,1239493,1238499,643378,582790,9437,2894,994,864904,19127223
2013:Q3,Silent,22493117,5746948,4771491,975457,16746169,2617323,563541,1535928,1243488,292440,461837,404188,57649,5400087,431792,82412,512521,2936160,1896966,307602,1129549,1121574,785925,201008,10999,123642,7976,21363568,23495021
2013:Q3,BabyBoom,46087964,11509502,9398668,2110834,34578461,3268176,901135,1486771,1194403,292368,492850,441109,51742,8441479,581191,1499521,3509629,9699726,4276066,421916,5685156,5673808,4226387,1047372,100556,299492,11348,40402807,44521400
2013:Q3,GenX,16390262,6267140,4997228,1269912,10123122,1396574,131517,261153,214681,46472,125925,115577,10347,2588987,366418,271643,1466257,1336693,1960082,217873,4982489,4974943,3734510,1153282,25193,61958,7545,11407773,34842049
2013:Q3,Millennial,2264890,1195934,785675,410259,1068956,295736,12406,42432,26254,16179,3113,1521,1593,221850,52792,16605,115956,116786,131297,59982,1312888,1311794,671760,628634,9169,2232,1093,952002,19671662
2013:Q4,Silent,22652693,5777631,4813709,963922,16875062,2589587,563932,1428510,1134157,294353,456483,398667,57816,5619147,426402,73764,525201,2953595,1925617,312824,1145500,1137471,779487,203220,12187,142577,8029,21507193,23266183
2013:Q4,BabyBoom,47502395,11661265,9541113,2120152,35841129,3364255,908899,1432510,1130493,302017,524044,474341,49703,8974152,604023,1546013,3652613,10000779,4401982,431860,5764632,5752529,4198054,1050394,107805,396275,12104,41737763,44582032
2013:Q4,GenX,16824137,6348861,5080941,1267920,10475276,1391802,135214,253644,206530,47114,126279,115750,10529,2743477,364491,299022,1599134,1400518,1938738,222957,5006256,4998443,3731656,1179745,29630,57413,7813,11817880,34848641
2013:Q4,Millennial,2442770,1277359,852018,425340,1165411,309590,13696,56686,39520,17166,6021,4540,1481,249206,55072,19729,141561,111015,138631,64205,1369593,1368467,687928,657109,11673,11757,1126,1073176,20221269
2014:Q1,Silent,22834843,5803166,4859803,943363,17031676,2583500,559112,1404071,1120606,283465,453367,395678,57688,5858152,420116,69588,523710,2942961,1904948,312152,1142684,1134627,770973,199664,11968,152022,8057,21692159,23037125
2014:Q1,BabyBoom,48624841,11773157,9650335,2122822,36851685,3518726,907476,1490440,1189552,300888,567348,519735,47613,9540472,624379,1556944,3695809,10065817,4451274,433001,5668678,5655874,4113389,1028701,106905,406878,12804,42956164,44621014
