Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2018:Q3,ageunder40,4919341,9053195,3583356,991253,855156,573898,791451,777406,1480675,4133854,2485331,1575948,72575
2018:Q4,age70plus,25260311,26710225,6262020,1070392,6534343,3502675,832180,2324780,6183836,1449914,962393,310729,176792
2018:Q4,age55to69,45201609,49111879,10198818,1835663,10506852,9304722,4670027,4788411,7807386,3910270,2664101,804968,441201
2018:Q4,age40to54,23337141,28743901,8269759,1572812,5293677,3088700,3133205,3454773,3930975,5406760,3954371,1283121,169268
2018:Q4,ageunder40,4641145,8864289,3655923,992738,620004,590571,728371,771241,1505440,4223144,2538813,1608224,76107
2019:Q1,age70plus,27030360,28491846,6424267,1106167,7726680,3573091,917257,2331483,6412901,1461486,982376,312494,166616
2019:Q1,age55to69,47725345,51597806,10383743,1837596,12141644,9367953,5008638,4836583,8021650,3872461,2640903,793242,438316
2019:Q1,age40to54,24628301,30004096,8326748,1583214,5979181,3120702,3376096,3577478,4040677,5375795,3942235,1269447,164113
2019:Q1,ageunder40,5075621,9344911,3744638,1020956,841647,614270,792900,794181,1536319,4269290,2580656,1619298,69336
2019:Q2,age70plus,27646509,29129298,6524793,1125066,7969437,3619989,966596,2395607,6527809,1482789,998674,322105,162010
2019:Q2,age55to69,48491156,52397031,10482219,1837420,12498767,9420677,5124177,4972972,8060799,3905875,2641650,808704,455521
2019:Q2,age40to54,25190725,30580176,8409230,1595423,6184698,3155212,3465612,3735044,4034957,5389451,3946056,1274625,168770
2019:Q2,ageunder40,5190024,9551605,3843391,1028688,885510,637629,819647,844214,1492526,4361581,2644584,1646687,70310
2019:Q3,age70plus,27765057,29270688,6542077,1132937,7877464,3665161,1000423,2374316,6678310,1505631,1018941,331825,154865
2019:Q3,age55to69,48551074,52474932,10493761,1852951,12415907,9467382,5141349,4979402,8124180,3923858,2639093,822354,462411
2019:Q3,age40to54,25622329,31034508,8569338,1620799,6231468,3188993,3489786,3847058,4087066,5412179,3955999,1287757,168423
2019:Q3,ageunder40,5204751,9659464,3938626,1018036,865356,660210,829369,854461,1493405,4454713,2705229,1682222,67262
2019:Q4,age70plus,29065519,30581470,6654935,1150603,8762715,3722879,1023279,2453838,6813221,1515951,1020897,337777,157277
2019:Q4,age55to69,49904765,53864120,10646662,1870576,13196599,9488589,5397473,5011224,8252998,3959355,2644990,848050,466315
2019:Q4,age40to54,25901651,31356357,8601905,1623093,6336479,3260101,3617031,3762098,4155650,5454706,3972403,1309717,172586
2019:Q4,ageunder40,5614601,10128689,3984010,1027071,1066187,691107,874913,874295,1611106,4514088,2747390,1696647,70051
2020:Q1,age70plus,27544365,29061571,6852315,1166477,6687778,3743954,902214,2566128,7142705,1517206,1022008,329643,165555
2020:Q1,age55to69,46848964,50811207,10872994,1882616,10148892,9408120,4797829,5090355,8610401,3962243,2640904,834324,487015
2020:Q1,age40to54,24372380,29842978,8724309,1623013,5038598,3294826,3169530,3696800,4295903,5470598,3981582,1302130,186886
2020:Q1,ageunder40,5430663,9967429,4084170,1034422,709929,712033,773376,908280,1745218,4536766,2775781,1681741,79244
2020:Q2,age70plus,30035499,31546131,7069338,1169860,8513969,3790093,981968,2664129,7356773,1510632,1027134,323975,159523
2020:Q2,age55to69,50007067,53945040,11140333,1879917,12166355,9396867,5396353,5146434,8818781,3937973,2639891,825751,472331
2020:Q2,age40to54,25632556,31112522,8858487,1615868,5628923,3358414,3527649,3625640,4497541,5479967,4003645,1290974,185348
2020:Q2,ageunder40,6259157,10799766,4193701,1029959,1078117,738878,872894,934290,1951927,4540608,2806426,1656691,77491
2020:Q3,age70plus,31601892,33145047,7301886,1223994,9568871,3828868,1011845,2848406,7361177,1543155,1038200,326165,178790
2020:Q3,age55to69,51669595,55676182,11403111,1932530,13173443,9365956,5698329,5326664,8776150,4006588,2662960,840765,502863
2020:Q3,age40to54,26153766,31708242,9014335,1640805,5849938,3417343,3688347,3600069,4497405,5554476,4060428,1311916,182132
2020:Q3,ageunder40,6771914,11376714,4308864,1068585,1299311,763083,920494,998407,2017969,4604799,2862844,1663860,78095
2020:Q4,age70plus,34279697,35876666,7575680,1273010,11449579,3892237,1072658,3010477,7603025,1596969,1059388,332211,205370
2020:Q4,age55to69,54909938,58989018,11742176,1979829,15208773,9402449,6160859,5471443,9023489,4079080,2669210,858839,551031
2020:Q4,age40to54,27381495,33021996,9224920,1664499,6451187,3504804,3968906,3563752,4643928,5640501,4122674,1332159,185668
2020:Q4,ageunder40,7565311,12211019,4441446,1100848,1668437,792646,997687,1050180,2159774,4645708,2900926,1661644,83138
2021:Q1,age70plus,36049918,37681318,7960184,1321835,12544703,3935090,1082877,3174604,7662025,1631400,1076799,329289,225312
2021:Q1,age55to69,56710094,60822788,12215509,2014206,16239367,9384604,6310804,5616812,9041485,4112694,2674125,854466,584103
2021:Q1,age40to54,28099007,33805147,9483956,1681007,6694046,3575045,4050906,3529574,4790612,5706140,4180902,1338228,187010
2021:Q1,ageunder40,8228699,12890250,4611658,1134331,1885384,815862,1022129,1100517,2320369,4661551,2930976,1645235,85340
2021:Q2,age70plus,38326421,40016287,8551832,1428094,13777001,3983199,1117712,3466918,7691530,1689865,1106910,350290,232665
2021:Q2,age55to69,59225106,63531963,13028499,2111610,17431745,9382605,6620629,5940635,9016239,4306857,2782763,927776,596318
2021:Q2,age40to54,28990035,34947957,9973562,1735555,7003449,3654897,4235564,3555469,4789462,5957922,4356926,1413302,187694
2021:Q2,ageunder40,8848034,13703606,4915930,1214169,2120445,839107,1068595,1205548,2339812,4855572,3075571,1693817,86184
2021:Q3,age70plus,39630692,41334006,9019277,1505463,14081296,4016793,1100279,3778958,7831940,1703314,1109381,353553,240380
2021:Q3,age55to69,60302140,64712256,13674345,2184533,17477896,9344164,6629885,6286938,9114495,4410116,2842668,956058,611390
2021:Q3,age40to54,29327759,35419190,10365530,1779299,6909669,3724856,4221659,3588572,4829605,6091431,4449383,1448469,193579
2021:Q3,ageunder40,9232322,14172602,5122417,1264322,2178631,857264,1060642,1315144,2374182,4940280,3148755,1702107,89418
2021:Q4,age70plus,41036203,42756054,9262843,1585320,14804596,4067528,1125843,3998839,7911085,1719851,1114643,360783,244425
2021:Q4,age55to69,61625892,66149042,13919264,2263921,18043110,9354013,6864803,6501857,9202075,4523151,2905043,994326,623782
2021:Q4,age40to54,29837801,36090477,10537324,1829683,7011999,3817325,4375986,3581403,4936757,6252676,4554438,1487853,210385
2021:Q4,ageunder40,9588167,14609820,5184260,1312183,2306091,877955,1093253,1379333,2456744,5021653,3218823,1705568,97262
2022:Q1,age70plus,41922255,43625179,10180809,1674787,14383902,4012220,1058939,4197399,8117122,1702925,1099697,357135,246093
2022:Q1,age55to69,62007426,66630209,15343885,2347453,17227929,9087482,6557149,6686315,9379996,4622783,2982250,1013131,627402
2022:Q1,age40to54,30117208,36493518,11410077,1884307,6626175,3808930,4175298,3567065,5021666,6376310,4647190,1511315,217805
2022:Q1,ageunder40,9953771,15038755,5607563,1365722,2223462,871309,1033640,1429788,2507271,5084984,3290051,1695402,99531
2022:Q2,age70plus,40413994,42122010,10737172,1716137,12112417,3957967,933862,4476750,8187705,1708016,1110546,368068,229402
2022:Q2,age55to69,59234348,63943801,16188811,2395859,14214645,8784693,5921893,6980208,9457692,4709453,3047810,1060018,601625
2022:Q2,age40to54,28962069,35532814,12023093,1922648,5450419,3776603,3756854,3588545,5014652,6570745,4777309,1565312,228124
2022:Q2,ageunder40,9672560,14823526,5874745,1371927,1819651,854738,917735,1509878,2474852,5150965,3348790,1700745,101430
2022:Q3,age70plus,39994066,41734710,10593122,1767526,11675984,3929412,879986,4534662,8354018,1740644,1135123,378019,227502
2022:Q3,age55to69,57542223,62316947,15529995,2449213,13442066,8554319,5690325,6974351,9676679,4774724,3080332,1094021,600371
2022:Q3,age40to54,27910666,34670795,11674519,1965650,5090946,3775773,3616767,3521468,5025671,6760129,4905447,1619245,235437
2022:Q3,ageunder40,9312839,14480125,5723958,1384264,1736171,842870,869551,1491287,2432024,5167287,3366457,1698121,102709
2022:Q4,age70plus,40675870,42442022,10377273,1802418,12309374,3918586,926130,4440003,8668238,1766152,1168508,394544,203100
2022:Q4,age55to69,58074920,62856509,15267867,2460715,14027439,8409034,5890352,6776037,10025065,4781589,3100891,1122491,558207
2022:Q4,age40to54,27898652,34767300,11484391,1977158,5318091,3729556,3763196,3468530,5026378,6868649,4969698,1654785,244166
2022:Q4,ageunder40,9002687,14221601,5465309,1395171,1818051,829403,902231,1430139,2381296,5218913,3392328,1722424,104161
2023:Q1,age70plus,42129881,43948440,10470351,1846748,13224744,3995508,984145,4390798,9036146,1818560,1216001,401737,200822
2023:Q1,age55to69,59266396,63987088,15118379,2473570,14824643,8425864,6136372,6600396,10407865,4720693,3068523,1107364,544806
2023:Q1,age40to54,28420599,35327955,11491342,1998606,5650878,3763277,3950810,3435063,5037979,6907356,5016712,1657626,233018
2023:Q1,ageunder40,9104448,14313960,5461449,1412828,1945633,836557,945763,1388771,2322958,5209512,3390908,1719994,98610
2023:Q2,age70plus,43922858,45786603,11066331,1888972,14054077,4057955,1036107,4516285,9166876,1863745,1243944,413876,205925
2023:Q2,age55to69,61249222,65985704,15976333,2486141,15570997,8454497,6361141,6683037,10453558,4736483,3068720,1120736,547027
2023:Q2,age40to54,29425359,36392517,12003293,2014987,5957108,3793841,4121398,3473989,5027901,6967159,5062063,1675559,229537
2023:Q2,ageunder40,9517254,14760075,5714283,1434510,2064156,843236,985710,1424699,2293480,5242821,3413963,1731533,97325
2023:Q3,age70plus,43635862,45542316,11233334,1900467,13585152,4040647,1031815,4543883,9207018,1906454,1267681,421822,216951
2023:Q3,age55to69,60531004,65303158,16131886,2480542,14892294,8321701,6362263,6659998,10454474,4772154,3082614,1129314,560226
2023:Q3,age40to54,29136622,36144762,12114133,2013785,5716776,3747538,4091462,3467879,4993189,7008141,5102502,1677070,228569
2023:Q3,ageunder40,9429694,14718306,5790427,1437987,1979989,836407,977502,1429303,2266691,5288612,3455734,1734789,98089
2023:Q4,age70plus,45296614,47242492,11264011,1925784,14842632,4165943,1104466,4408445,9531210,1945878,1294130,433713,218035
2023:Q4,age55to69,62181908,66980483,15946453,2476851,16156878,8538341,6612182,6430677,10819101,4798575,3094297,1145933,558345
2023:Q4,age40to54,29693083,36751798,11958657,2009269,6183892,3831704,4308159,3392960,5067157,7058715,5135276,1693861,229578
2023:Q4,ageunder40,9564084,14892380,5736946,1448535,2167625,857250,1037674,1361754,2282597,5328296,3479522,1750201,98573
2024:Q1,age70plus,47249743,49240584,11796152,1964037,16083178,4211059,1174661,4355294,9656202,1990842,1322535,433409,234898
2024:Q1,age55to69,64585335,69380376,16757361,2498555,17413448,8570016,6951377,6322666,10866953,4795041,3084362,1128102,582577
2024:Q1,age40to54,30879548,37959077,12393142,2024650,6653502,3847941,4542681,3363137,5134024,7079529,5158763,1687731,233035
2024:Q1,ageunder40,10046699,15360513,5946068,1465924,2348272,859482,1092121,1326259,2322388,5313814,3470702,1742130,100982
2024:Q2,age70plus,48232459,50257703,12264556,1986858,16404496,4243725,1200085,4399969,9758014,2025244,1341934,440068,243242
2024:Q2,age55to69,65567520,70382416,17444385,2501306,17600091,8555252,7032314,6324568,10924500,4814897,3090477,1133091,591329
2024:Q2,age40to54,31511705,38652776,12833120,2039210,6768891,3868103,4628174,3383854,5131424,7141070,5210280,1698591,232199
2024:Q2,ageunder40,10264967,15606344,6147384,1475376,2386332,861729,1109375,1334259,2291889,5341376,3495410,1745083,100883
2024:Q3,age70plus,50032952,52077202,12259891,2010027,17772121,4281823,1259740,4445070,10048530,2044249,1355339,443982,244928
2024:Q3,age55to69,67396187,72231080,17286579,2509913,18975998,8578797,7305805,6341613,11232375,4834894,3106967,1136418,591509
2024:Q3,age40to54,32326030,39528753,12797148,2052233,7310326,3892969,4837926,3401092,5237060,7202724,5253720,1717732,231272
2024:Q3,ageunder40,10511579,15905300,6123972,1487339,2596662,866623,1158576,1345155,2326973,5393720,3526946,1766149,100625
2024:Q4,age70plus,50332943,52408824,12245903,2056328,17953050,4328832,1270069,4479726,10074915,2075881,1390155,440133,245593
2024:Q4,age55to69,66994433,71774107,17010946,2531594,18927937,8565519,7268463,6311182,11158466,4779674,3102242,1106032,571400
2024:Q4,age40to54,32409484,39577419,12712779,2073892,7325105,3904204,4837915,3401761,5321763,7167935,5298576,1694823,174536
2024:Q4,ageunder40,10608614,15985388,6091579,1511989,2608445,871149,1161614,1347369,2393242,5376773,3552449,1747887,76437
